"idsite","idearthquake","idbuilding","psdr","pfa","idresponse"
76,1,9,0.0014744,0.13552,17161
76,1,9,0.0014413,0.13235,17162
76,1,9,0.0014027,0.12557,17163
76,1,9,0.0013588,0.11786,17164
76,1,9,0.0013112,0.11036,17165
76,1,9,0.001268,0.11397,17166
76,1,9,0.0012258,0.1153,17167
76,1,9,0.0011813,0.12269,17168
76,1,9,0.0011299,0.1338,17169
76,1,9,0.0010714,0.13919,17170
76,1,9,0.0010046,0.13395,17171
76,1,9,0.00092777,0.12478,17172
76,1,9,0.00083443,0.12829,17173
76,1,9,0.00073287,0.13395,17174
76,1,9,0.00069453,0.14053,17175
76,1,9,0.00032546,0.14787,17176
77,1,9,0.0010398,0.1353,17177
77,1,9,0.0010693,0.11697,17178
77,1,9,0.0010949,0.099059,17179
77,1,9,0.0011123,0.080409,17180
77,1,9,0.0011199,0.062692,17181
77,1,9,0.0011167,0.062119,17182
77,1,9,0.0011025,0.059904,17183
77,1,9,0.0010783,0.056966,17184
77,1,9,0.0010492,0.057504,17185
77,1,9,0.0010143,0.057684,17186
77,1,9,0.00097384,0.061369,17187
77,1,9,0.00092799,0.068328,17188
77,1,9,0.00087155,0.070436,17189
77,1,9,0.00082376,0.06909,17190
77,1,9,0.00079554,0.064249,17191
77,1,9,0.00076002,0.057926,17192
77,1,9,0.00071692,0.068901,17193
77,1,9,0.00068558,0.081152,17194
77,1,9,0.00065334,0.090018,17195
77,1,9,0.00061884,0.093974,17196
77,1,9,0.00058316,0.09255,17197
77,1,9,0.0005467,0.089536,17198
77,1,9,0.00055754,0.08163,17199
77,1,9,0.0005763,0.085102,17200
77,1,9,0.00059346,0.089765,17201
77,1,9,0.00060853,0.090697,17202
77,1,9,0.000621,0.091589,17203
77,1,9,0.00063045,0.090996,17204
77,1,9,0.00063675,0.087378,17205
77,1,9,0.00063987,0.085863,17206
77,1,9,0.00063925,0.080538,17207
77,1,9,0.00063464,0.077885,17208
77,1,9,0.00062474,0.081565,17209
77,1,9,0.00061185,0.085318,17210
77,1,9,0.00059491,0.085548,17211
77,1,9,0.00057401,0.086199,17212
77,1,9,0.00054696,0.08367,17213
77,1,9,0.00051362,0.078266,17214
77,1,9,0.00048351,0.073379,17215
77,1,9,0.00044851,0.06556,17216
77,1,9,0.00043003,0.05914,17217
77,1,9,0.00019634,0.053474,17218
78,1,9,0.0007568,0.076898,17219
78,1,9,0.00077364,0.065451,17220
78,1,9,0.00078992,0.055635,17221
78,1,9,0.00080303,0.049638,17222
78,1,9,0.00081207,0.043753,17223
78,1,9,0.00081642,0.036583,17224
78,1,9,0.00081558,0.028788,17225
78,1,9,0.00080918,0.027912,17226
78,1,9,0.00079695,0.02639,17227
78,1,9,0.00077864,0.028081,17228
78,1,9,0.00075414,0.031995,17229
78,1,9,0.00072289,0.033423,17230
78,1,9,0.00068747,0.033201,17231
78,1,9,0.00065552,0.034541,17232
78,1,9,0.00061997,0.03474,17233
78,1,9,0.00058265,0.033265,17234
78,1,9,0.00054295,0.036501,17235
78,1,9,0.00050333,0.041803,17236
78,1,9,0.00046727,0.046538,17237
78,1,9,0.00044694,0.048825,17238
78,1,9,0.00042782,0.050519,17239
78,1,9,0.00042067,0.05026,17240
78,1,9,0.00041588,0.048024,17241
78,1,9,0.00041483,0.052034,17242
78,1,9,0.00041436,0.055395,17243
78,1,9,0.00041347,0.057355,17244
78,1,9,0.00041159,0.058241,17245
78,1,9,0.00040949,0.057584,17246
78,1,9,0.00041486,0.055375,17247
78,1,9,0.00041809,0.051808,17248
78,1,9,0.0004242,0.047071,17249
78,1,9,0.00043669,0.041882,17250
78,1,9,0.00044296,0.040115,17251
78,1,9,0.00044416,0.040237,17252
78,1,9,0.00043973,0.038839,17253
78,1,9,0.00043079,0.035889,17254
78,1,9,0.00041462,0.034164,17255
78,1,9,0.000391,0.035251,17256
78,1,9,0.00036418,0.035288,17257
78,1,9,0.00033448,0.032657,17258
78,1,9,0.00031533,0.030695,17259
78,1,9,0.00014438,0.028286,17260
79,1,9,0.0012895,0.16342,17261
79,1,9,0.0013135,0.13162,17262
79,1,9,0.0013346,0.099865,17263
79,1,9,0.001349,0.072523,17264
79,1,9,0.001358,0.060233,17265
79,1,9,0.0013592,0.079265,17266
79,1,9,0.0013522,0.086369,17267
79,1,9,0.0013371,0.092509,17268
79,1,9,0.0013144,0.11088,17269
79,1,9,0.0012852,0.12336,17270
79,1,9,0.0012498,0.12921,17271
79,1,9,0.0012086,0.12793,17272
79,1,9,0.0012473,0.11933,17273
79,1,9,0.0012867,0.10916,17274
79,1,9,0.001318,0.093793,17275
79,1,9,0.0013394,0.091465,17276
79,1,9,0.0013492,0.089917,17277
79,1,9,0.001346,0.097201,17278
79,1,9,0.0013293,0.10106,17279
79,1,9,0.0012985,0.098076,17280
79,1,9,0.0012541,0.09926,17281
79,1,9,0.0011934,0.0982,17282
79,1,9,0.0011205,0.09829,17283
79,1,9,0.0010755,0.10093,17284
79,1,9,0.001057,0.10007,17285
79,1,9,0.0010409,0.095509,17286
79,1,9,0.0010176,0.091326,17287
79,1,9,0.00098695,0.10604,17288
79,1,9,0.00095184,0.11142,17289
79,1,9,0.00091016,0.12381,17290
79,1,9,0.00086266,0.12368,17291
79,1,9,0.00083456,0.12709,17292
79,1,9,0.00081228,0.13155,17293
79,1,9,0.00078814,0.13189,17294
79,1,9,0.00075684,0.12771,17295
79,1,9,0.00071953,0.1284,17296
79,1,9,0.00067552,0.12215,17297
79,1,9,0.00062908,0.11995,17298
79,1,9,0.00057854,0.12485,17299
79,1,9,0.00053249,0.13932,17300
79,1,9,0.00051011,0.14088,17301
79,1,9,0.00023614,0.1532,17302
80,1,9,0.0011182,0.2192,17303
80,1,9,0.0011333,0.18109,17304
80,1,9,0.0011515,0.1447,17305
80,1,9,0.0011698,0.10822,17306
80,1,9,0.0011867,0.072867,17307
80,1,9,0.0012008,0.095912,17308
80,1,9,0.0012116,0.12122,17309
80,1,9,0.0012188,0.13273,17310
80,1,9,0.0012227,0.13123,17311
80,1,9,0.0012231,0.11651,17312
80,1,9,0.0012179,0.1013,17313
80,1,9,0.0012059,0.11297,17314
80,1,9,0.0011851,0.12076,17315
80,1,9,0.0011673,0.12437,17316
80,1,9,0.0011451,0.12319,17317
80,1,9,0.0011183,0.117,17318
80,1,9,0.0010867,0.11439,17319
80,1,9,0.0010526,0.12003,17320
80,1,9,0.0010155,0.11758,17321
80,1,9,0.00097409,0.10701,17322
80,1,9,0.00092857,0.1026,17323
80,1,9,0.00087769,0.10455,17324
80,1,9,0.00085479,0.10533,17325
80,1,9,0.00087308,0.10346,17326
80,1,9,0.00088989,0.10402,17327
80,1,9,0.0009044,0.10593,17328
80,1,9,0.00091548,0.11253,17329
80,1,9,0.00092251,0.12297,17330
80,1,9,0.00092522,0.12646,17331
80,1,9,0.00092303,0.1228,17332
80,1,9,0.00091555,0.11236,17333
80,1,9,0.0009024,0.11591,17334
80,1,9,0.00088196,0.12162,17335
80,1,9,0.00085707,0.12523,17336
80,1,9,0.00082473,0.12502,17337
80,1,9,0.00078502,0.12182,17338
80,1,9,0.00073757,0.11494,17339
80,1,9,0.00068149,0.11447,17340
80,1,9,0.00061188,0.11791,17341
80,1,9,0.00053685,0.12029,17342
80,1,9,0.00051527,0.12445,17343
80,1,9,0.00024217,0.12783,17344
81,1,9,0.00068246,0.1362,17345
81,1,9,0.00069402,0.11197,17346
81,1,9,0.0007031,0.087655,17347
81,1,9,0.00070721,0.062164,17348
81,1,9,0.00070545,0.04499,17349
81,1,9,0.00069731,0.047382,17350
81,1,9,0.00068262,0.057242,17351
81,1,9,0.00066324,0.0624,17352
81,1,9,0.00063995,0.063043,17353
81,1,9,0.00061234,0.067492,17354
81,1,9,0.00058214,0.077354,17355
81,1,9,0.00054827,0.082475,17356
81,1,9,0.00051038,0.082948,17357
81,1,9,0.00047634,0.079172,17358
81,1,9,0.00044048,0.077781,17359
81,1,9,0.00041339,0.081393,17360
81,1,9,0.00039382,0.081944,17361
81,1,9,0.00037809,0.080084,17362
81,1,9,0.00037874,0.07552,17363
81,1,9,0.00038302,0.068751,17364
81,1,9,0.00040113,0.065308,17365
81,1,9,0.00042189,0.066484,17366
81,1,9,0.0004197,0.065025,17367
81,1,9,0.00042199,0.063882,17368
81,1,9,0.0004224,0.061509,17369
81,1,9,0.00041712,0.059741,17370
81,1,9,0.00040627,0.059087,17371
81,1,9,0.00039281,0.059342,17372
81,1,9,0.00037525,0.058884,17373
81,1,9,0.00036396,0.056912,17374
81,1,9,0.00036347,0.054181,17375
81,1,9,0.00036205,0.057081,17376
81,1,9,0.00035928,0.057731,17377
81,1,9,0.00035631,0.061029,17378
81,1,9,0.00035132,0.063903,17379
81,1,9,0.00034446,0.064492,17380
81,1,9,0.00033523,0.062525,17381
81,1,9,0.00032281,0.058154,17382
81,1,9,0.00030673,0.055224,17383
81,1,9,0.0002914,0.052208,17384
81,1,9,0.00029061,0.052333,17385
81,1,9,0.0001404,0.053886,17386
82,1,9,0.001379,0.17646,17387
82,1,9,0.001404,0.14137,17388
82,1,9,0.0014324,0.11601,17389
82,1,9,0.0014595,0.10118,17390
82,1,9,0.0014836,0.086438,17391
82,1,9,0.0015031,0.071591,17392
82,1,9,0.0015166,0.068818,17393
82,1,9,0.0015233,0.062694,17394
82,1,9,0.0015221,0.069993,17395
82,1,9,0.0015122,0.077741,17396
82,1,9,0.0014933,0.094994,17397
82,1,9,0.001464,0.10714,17398
82,1,9,0.0014241,0.11356,17399
82,1,9,0.0013891,0.11368,17400
82,1,9,0.0013488,0.10933,17401
82,1,9,0.0013045,0.10675,17402
82,1,9,0.0012569,0.099732,17403
82,1,9,0.0012367,0.089943,17404
82,1,9,0.0012579,0.089299,17405
82,1,9,0.0012783,0.094848,17406
82,1,9,0.0012965,0.099102,17407
82,1,9,0.0013067,0.10138,17408
82,1,9,0.0012984,0.10096,17409
82,1,9,0.0013028,0.098872,17410
82,1,9,0.0013051,0.095066,17411
82,1,9,0.0013028,0.090296,17412
82,1,9,0.0012949,0.086602,17413
82,1,9,0.0012805,0.08336,17414
82,1,9,0.0012588,0.080045,17415
82,1,9,0.0012303,0.086183,17416
82,1,9,0.0011942,0.089622,17417
82,1,9,0.0011507,0.094237,17418
82,1,9,0.0011,0.10419,17419
82,1,9,0.0010468,0.11267,17420
82,1,9,0.00098933,0.11724,17421
82,1,9,0.00092935,0.11765,17422
82,1,9,0.00086574,0.1147,17423
82,1,9,0.00079697,0.10781,17424
82,1,9,0.00071946,0.098496,17425
82,1,9,0.00063745,0.087529,17426
82,1,9,0.00058609,0.08585,17427
82,1,9,0.00026366,0.083029,17428
83,1,9,0.0010817,0.14152,17429
83,1,9,0.0011121,0.12142,17430
83,1,9,0.0011391,0.10353,17431
83,1,9,0.0011593,0.088042,17432
83,1,9,0.0011692,0.072819,17433
83,1,9,0.0011675,0.058483,17434
83,1,9,0.0011536,0.059943,17435
83,1,9,0.0011271,0.055897,17436
83,1,9,0.0010882,0.053541,17437
83,1,9,0.0010372,0.066043,17438
83,1,9,0.0009786,0.07441,17439
83,1,9,0.00096354,0.076444,17440
83,1,9,0.00094792,0.072134,17441
83,1,9,0.00093342,0.068469,17442
83,1,9,0.00091257,0.074187,17443
83,1,9,0.0008853,0.077431,17444
83,1,9,0.00085111,0.078136,17445
83,1,9,0.0008106,0.080507,17446
83,1,9,0.00076492,0.086721,17447
83,1,9,0.0007136,0.089368,17448
83,1,9,0.00065707,0.089758,17449
83,1,9,0.00059527,0.088801,17450
83,1,9,0.00056564,0.086281,17451
83,1,9,0.00059384,0.083382,17452
83,1,9,0.00062014,0.082104,17453
83,1,9,0.00064376,0.08044,17454
83,1,9,0.00066386,0.079096,17455
83,1,9,0.00067978,0.077158,17456
83,1,9,0.00069123,0.074996,17457
83,1,9,0.00069776,0.072821,17458
83,1,9,0.00069912,0.072372,17459
83,1,9,0.00069579,0.072317,17460
83,1,9,0.00068662,0.070539,17461
83,1,9,0.00068251,0.074447,17462
83,1,9,0.0006749,0.078907,17463
83,1,9,0.0006594,0.081749,17464
83,1,9,0.00063513,0.081904,17465
83,1,9,0.00060151,0.079746,17466
83,1,9,0.00055797,0.075931,17467
83,1,9,0.00051003,0.07326,17468
83,1,9,0.00048609,0.077453,17469
83,1,9,0.0002188,0.079407,17470
84,1,9,0.0012237,0.17363,17471
84,1,9,0.0012646,0.15005,17472
84,1,9,0.0012994,0.12749,17473
84,1,9,0.0013224,0.10556,17474
84,1,9,0.001331,0.084034,17475
84,1,9,0.0013237,0.070968,17476
84,1,9,0.0012998,0.066689,17477
84,1,9,0.0012606,0.058719,17478
84,1,9,0.001239,0.055401,17479
84,1,9,0.0012101,0.058425,17480
84,1,9,0.0011822,0.058776,17481
84,1,9,0.0011585,0.07183,17482
84,1,9,0.0011245,0.082087,17483
84,1,9,0.0010976,0.08914,17484
84,1,9,0.0010635,0.091932,17485
84,1,9,0.0010224,0.091084,17486
84,1,9,0.00097344,0.087153,17487
84,1,9,0.00091827,0.092146,17488
84,1,9,0.00085639,0.097373,17489
84,1,9,0.00078675,0.099407,17490
84,1,9,0.00071033,0.097555,17491
84,1,9,0.00062794,0.092298,17492
84,1,9,0.00061137,0.089438,17493
84,1,9,0.00063907,0.088726,17494
84,1,9,0.00066546,0.090399,17495
84,1,9,0.00069072,0.090024,17496
84,1,9,0.00071259,0.092543,17497
84,1,9,0.00073181,0.09727,17498
84,1,9,0.00074622,0.098654,17499
84,1,9,0.00075524,0.096416,17500
84,1,9,0.00075887,0.09061,17501
84,1,9,0.00075749,0.089712,17502
84,1,9,0.00074867,0.093559,17503
84,1,9,0.00073637,0.094971,17504
84,1,9,0.00072095,0.095529,17505
84,1,9,0.000713,0.093341,17506
84,1,9,0.00069685,0.091554,17507
84,1,9,0.00066851,0.093417,17508
84,1,9,0.00062952,0.092215,17509
84,1,9,0.00058285,0.090262,17510
84,1,9,0.0005634,0.089528,17511
84,1,9,0.00025326,0.086897,17512
85,1,9,0.0014045,0.18659,17513
85,1,9,0.0014405,0.1623,17514
85,1,9,0.0014746,0.13892,17515
85,1,9,0.001501,0.11425,17516
85,1,9,0.0015177,0.088409,17517
85,1,9,0.0015232,0.071099,17518
85,1,9,0.0015166,0.065185,17519
85,1,9,0.0014974,0.060254,17520
85,1,9,0.0014655,0.062196,17521
85,1,9,0.0014212,0.065648,17522
85,1,9,0.0013664,0.064726,17523
85,1,9,0.0012984,0.066515,17524
85,1,9,0.0012511,0.077288,17525
85,1,9,0.0012151,0.086917,17526
85,1,9,0.0011708,0.093387,17527
85,1,9,0.0011189,0.097231,17528
85,1,9,0.0010567,0.098303,17529
85,1,9,0.00098515,0.096554,17530
85,1,9,0.00090555,0.095495,17531
85,1,9,0.00081677,0.097556,17532
85,1,9,0.00072015,0.10412,17533
85,1,9,0.00061613,0.10645,17534
85,1,9,0.00059863,0.10366,17535
85,1,9,0.00063911,0.095981,17536
85,1,9,0.00067404,0.10229,17537
85,1,9,0.00070611,0.10787,17538
85,1,9,0.00073142,0.11079,17539
85,1,9,0.00075491,0.11088,17540
85,1,9,0.00077632,0.10957,17541
85,1,9,0.00079085,0.10984,17542
85,1,9,0.00080048,0.10695,17543
85,1,9,0.00080359,0.10139,17544
85,1,9,0.0008006,0.099542,17545
85,1,9,0.00079345,0.10513,17546
85,1,9,0.00078152,0.10633,17547
85,1,9,0.00077024,0.10293,17548
85,1,9,0.00075994,0.099997,17549
85,1,9,0.00073461,0.093635,17550
85,1,9,0.00068687,0.08773,17551
85,1,9,0.00062406,0.082248,17552
85,1,9,0.00061537,0.081196,17553
85,1,9,0.00028143,0.080079,17554
86,1,9,0.0020555,0.23888,17555
86,1,9,0.0021043,0.20835,17556
86,1,9,0.0021574,0.1798,17557
86,1,9,0.0022067,0.14937,17558
86,1,9,0.002249,0.12932,17559
86,1,9,0.0022804,0.11632,17560
86,1,9,0.0023018,0.10402,17561
86,1,9,0.0023084,0.091998,17562
86,1,9,0.0022987,0.087879,17563
86,1,9,0.0022695,0.099527,17564
86,1,9,0.0022246,0.10139,17565
86,1,9,0.0021551,0.11,17566
86,1,9,0.0020567,0.10727,17567
86,1,9,0.0019644,0.11383,17568
86,1,9,0.0018535,0.11593,17569
86,1,9,0.0017147,0.13043,17570
86,1,9,0.0015428,0.15483,17571
86,1,9,0.0013461,0.17707,17572
86,1,9,0.0011324,0.19374,17573
86,1,9,0.00090198,0.20247,17574
86,1,9,0.00071407,0.20408,17575
86,1,9,0.00061272,0.20076,17576
86,1,9,0.0005434,0.20028,17577
86,1,9,0.00060006,0.2032,17578
86,1,9,0.00070438,0.20028,17579
86,1,9,0.0007991,0.19029,17580
86,1,9,0.0008909,0.17618,17581
86,1,9,0.0009711,0.16463,17582
86,1,9,0.0010416,0.15989,17583
86,1,9,0.0011052,0.15448,17584
86,1,9,0.0011553,0.14649,17585
86,1,9,0.0012011,0.14161,17586
86,1,9,0.0012303,0.139,17587
86,1,9,0.0012478,0.13469,17588
86,1,9,0.00125,0.13126,17589
86,1,9,0.0012296,0.1249,17590
86,1,9,0.0011917,0.11635,17591
86,1,9,0.0011281,0.10771,17592
86,1,9,0.0010358,0.095961,17593
86,1,9,0.00092989,0.084521,17594
86,1,9,0.00090085,0.079164,17595
86,1,9,0.00042191,0.080894,17596
87,1,9,0.0024116,0.28943,17597
87,1,9,0.0024702,0.24885,17598
87,1,9,0.0025356,0.2118,17599
87,1,9,0.0025864,0.18114,17600
87,1,9,0.0026268,0.14909,17601
87,1,9,0.0026587,0.13199,17602
87,1,9,0.0026747,0.12099,17603
87,1,9,0.0026681,0.10342,17604
87,1,9,0.0026346,0.097114,17605
87,1,9,0.0025727,0.10601,17606
87,1,9,0.0024822,0.11036,17607
87,1,9,0.0023593,0.10943,17608
87,1,9,0.0022085,0.10682,17609
87,1,9,0.0020666,0.11583,17610
87,1,9,0.0019232,0.13323,17611
87,1,9,0.00178,0.14865,17612
87,1,9,0.001623,0.16706,17613
87,1,9,0.0014562,0.1872,17614
87,1,9,0.0012823,0.19749,17615
87,1,9,0.0011046,0.19745,17616
87,1,9,0.00093065,0.19306,17617
87,1,9,0.00076437,0.18489,17618
87,1,9,0.0006727,0.17859,17619
87,1,9,0.00075891,0.17487,17620
87,1,9,0.00086411,0.16967,17621
87,1,9,0.00096891,0.16488,17622
87,1,9,0.0010672,0.16092,17623
87,1,9,0.0011626,0.16394,17624
87,1,9,0.0012505,0.1639,17625
87,1,9,0.001329,0.16181,17626
87,1,9,0.0014047,0.15724,17627
87,1,9,0.0014651,0.14766,17628
87,1,9,0.001514,0.13568,17629
87,1,9,0.0015423,0.13316,17630
87,1,9,0.0015508,0.14217,17631
87,1,9,0.0015325,0.14724,17632
87,1,9,0.0014808,0.14817,17633
87,1,9,0.0014004,0.15658,17634
87,1,9,0.0012789,0.1644,17635
87,1,9,0.0011299,0.1666,17636
87,1,9,0.0010623,0.16714,17637
87,1,9,0.00048932,0.16435,17638
88,1,9,0.0010659,0.24716,17639
88,1,9,0.0011017,0.19482,17640
88,1,9,0.0011248,0.14851,17641
88,1,9,0.0011305,0.11032,17642
88,1,9,0.0011275,0.10156,17643
88,1,9,0.0011095,0.10014,17644
88,1,9,0.0010828,0.12282,17645
88,1,9,0.0010449,0.14047,17646
88,1,9,0.00098878,0.15428,17647
88,1,9,0.00091474,0.17309,17648
88,1,9,0.00082358,0.17734,17649
88,1,9,0.00077217,0.17061,17650
88,1,9,0.00077631,0.17672,17651
88,1,9,0.00079036,0.19755,17652
88,1,9,0.00079989,0.20685,17653
88,1,9,0.00079538,0.21005,17654
88,1,9,0.00080881,0.21002,17655
88,1,9,0.0008204,0.19674,17656
88,1,9,0.00081208,0.17429,17657
88,1,9,0.00086851,0.15907,17658
88,1,9,0.00089793,0.15633,17659
88,1,9,0.00088815,0.1513,17660
88,1,9,0.00083287,0.14421,17661
88,1,9,0.00080023,0.13351,17662
88,1,9,0.00075824,0.13489,17663
88,1,9,0.00070434,0.14787,17664
88,1,9,0.00063914,0.15564,17665
88,1,9,0.00056368,0.15415,17666
88,1,9,0.000488,0.14375,17667
88,1,9,0.00046054,0.15449,17668
88,1,9,0.00042283,0.17383,17669
88,1,9,0.00040936,0.1881,17670
88,1,9,0.00040791,0.19907,17671
88,1,9,0.00041191,0.20885,17672
88,1,9,0.00042016,0.207,17673
88,1,9,0.00042816,0.20247,17674
88,1,9,0.00045777,0.1894,17675
88,1,9,0.00047297,0.17457,17676
88,1,9,0.0004678,0.1701,17677
88,1,9,0.00044919,0.16537,17678
88,1,9,0.00047504,0.16192,17679
88,1,9,0.00024038,0.1647,17680
89,1,9,0.0012478,0.17987,17681
89,1,9,0.0012832,0.15062,17682
89,1,9,0.0013118,0.1224,17683
89,1,9,0.0013285,0.097058,17684
89,1,9,0.0013313,0.078846,17685
89,1,9,0.0013204,0.065599,17686
89,1,9,0.0012966,0.07253,17687
89,1,9,0.0012584,0.075599,17688
89,1,9,0.0012087,0.074203,17689
89,1,9,0.001146,0.068045,17690
89,1,9,0.0010732,0.069731,17691
89,1,9,0.00098957,0.070634,17692
89,1,9,0.00090084,0.069458,17693
89,1,9,0.00082309,0.073676,17694
89,1,9,0.00077553,0.078348,17695
89,1,9,0.00073701,0.08483,17696
89,1,9,0.00071458,0.092708,17697
89,1,9,0.00068899,0.097354,17698
89,1,9,0.0006576,0.098736,17699
89,1,9,0.00061877,0.099557,17700
89,1,9,0.00057208,0.10425,17701
89,1,9,0.00051551,0.10426,17702
89,1,9,0.00047862,0.10032,17703
89,1,9,0.00052187,0.099336,17704
89,1,9,0.00056195,0.095154,17705
89,1,9,0.00059805,0.087715,17706
89,1,9,0.00062879,0.08117,17707
89,1,9,0.00065304,0.083279,17708
89,1,9,0.00067013,0.088395,17709
89,1,9,0.00067933,0.091837,17710
89,1,9,0.00068023,0.093397,17711
89,1,9,0.00067371,0.093118,17712
89,1,9,0.00065812,0.091229,17713
89,1,9,0.00063792,0.089148,17714
89,1,9,0.00062499,0.086759,17715
89,1,9,0.00061745,0.082904,17716
89,1,9,0.00060112,0.077499,17717
89,1,9,0.00058804,0.073216,17718
89,1,9,0.00055686,0.073485,17719
89,1,9,0.0005125,0.074912,17720
89,1,9,0.00051327,0.075528,17721
89,1,9,0.0002438,0.074767,17722
90,1,9,0.0013171,0.23917,17723
90,1,9,0.0013487,0.19476,17724
90,1,9,0.0013773,0.14633,17725
90,1,9,0.0013979,0.099542,17726
90,1,9,0.0014092,0.091223,17727
90,1,9,0.0014121,0.11414,17728
90,1,9,0.0014062,0.13245,17729
90,1,9,0.0013902,0.14201,17730
90,1,9,0.0013661,0.13882,17731
90,1,9,0.0013354,0.12703,17732
90,1,9,0.0012949,0.13728,17733
90,1,9,0.001244,0.13485,17734
90,1,9,0.0011792,0.13367,17735
90,1,9,0.0011187,0.12415,17736
90,1,9,0.0010495,0.11051,17737
90,1,9,0.00097342,0.11275,17738
90,1,9,0.0008952,0.12384,17739
90,1,9,0.00081584,0.13367,17740
90,1,9,0.00073224,0.14226,17741
90,1,9,0.00064158,0.14642,17742
90,1,9,0.00054509,0.14599,17743
90,1,9,0.00047531,0.14339,17744
90,1,9,0.00043726,0.13894,17745
90,1,9,0.00046921,0.13978,17746
90,1,9,0.00049953,0.13731,17747
90,1,9,0.00052766,0.13132,17748
90,1,9,0.00055279,0.12303,17749
90,1,9,0.00057425,0.1163,17750
90,1,9,0.00059165,0.10879,17751
90,1,9,0.00060445,0.1212,17752
90,1,9,0.00061223,0.13726,17753
90,1,9,0.00061481,0.14733,17754
90,1,9,0.00062755,0.15488,17755
90,1,9,0.0006511,0.15809,17756
90,1,9,0.00066784,0.1546,17757
90,1,9,0.00067409,0.1452,17758
90,1,9,0.0006681,0.13384,17759
90,1,9,0.00064846,0.12169,17760
90,1,9,0.00062703,0.12047,17761
90,1,9,0.00059419,0.12218,17762
90,1,9,0.00058084,0.12307,17763
90,1,9,0.00026007,0.12828,17764
91,1,9,0.0016909,0.28285,17765
91,1,9,0.0017508,0.23313,17766
91,1,9,0.0017956,0.18714,17767
91,1,9,0.0018223,0.14556,17768
91,1,9,0.0018297,0.11328,17769
91,1,9,0.0018131,0.086754,17770
91,1,9,0.0017777,0.10341,17771
91,1,9,0.0017192,0.12475,17772
91,1,9,0.0016402,0.1389,17773
91,1,9,0.0015453,0.14843,17774
91,1,9,0.0014429,0.1547,17775
91,1,9,0.0013456,0.16444,17776
91,1,9,0.00125,0.17949,17777
91,1,9,0.0011731,0.19449,17778
91,1,9,0.0011029,0.20386,17779
91,1,9,0.001069,0.20753,17780
91,1,9,0.0010578,0.20497,17781
91,1,9,0.0010398,0.1994,17782
91,1,9,0.0010102,0.19605,17783
91,1,9,0.0010018,0.19088,17784
91,1,9,0.0010672,0.18435,17785
91,1,9,0.0011142,0.17238,17786
91,1,9,0.0011208,0.16131,17787
91,1,9,0.0011415,0.15018,17788
91,1,9,0.0011571,0.14051,17789
91,1,9,0.0011666,0.12973,17790
91,1,9,0.001169,0.13336,17791
91,1,9,0.001163,0.1385,17792
91,1,9,0.0011484,0.14182,17793
91,1,9,0.0011257,0.14655,17794
91,1,9,0.0010955,0.16446,17795
91,1,9,0.0010576,0.17768,17796
91,1,9,0.0010118,0.18461,17797
91,1,9,0.00096288,0.18506,17798
