"idsite","idearthquake","idbuilding","sdr","pfa","idresponse"
29,1,4,0.0010615,0.061263,9466
29,1,4,0.00081929,0.079765,9467
29,1,4,0.00050577,0.090141,9468
30,1,4,0.00084451,0.079305,9469
30,1,4,0.00083598,0.08918,9470
30,1,4,0.00076233,0.070617,9471
30,1,4,0.00058154,0.083997,9472
30,1,4,0.00058759,0.092091,9473
30,1,4,0.00074399,0.072919,9474
30,1,4,0.00088554,0.049126,9475
30,1,4,0.0009251,0.063423,9476
30,1,4,0.00093706,0.055225,9477
30,1,4,0.00082647,0.066801,9478
30,1,4,0.00064305,0.062145,9479
30,1,4,0.00044147,0.091481,9480
31,1,4,0.00050344,0.058269,9481
31,1,4,0.00046643,0.063594,9482
31,1,4,0.00033145,0.050303,9483
31,1,4,0.00027371,0.051346,9484
31,1,4,0.0002825,0.049603,9485
31,1,4,0.00026556,0.053612,9486
31,1,4,0.00037013,0.062271,9487
31,1,4,0.00041227,0.055383,9488
31,1,4,0.00047663,0.047649,9489
31,1,4,0.00050316,0.032139,9490
31,1,4,0.00043501,0.043458,9491
31,1,4,0.00026347,0.072378,9492
32,1,4,0.0013841,0.078799,9493
32,1,4,0.0014119,0.087841,9494
32,1,4,0.0013641,0.09498,9495
32,1,4,0.0014022,0.092509,9496
32,1,4,0.0014129,0.081165,9497
32,1,4,0.0013874,0.080937,9498
32,1,4,0.0013335,0.079648,9499
32,1,4,0.0012197,0.071479,9500
32,1,4,0.0011276,0.071554,9501
32,1,4,0.0010065,0.068392,9502
32,1,4,0.00080442,0.076317,9503
32,1,4,0.00053782,0.11074,9504
33,1,4,0.00067551,0.08226,9505
33,1,4,0.00066287,0.079819,9506
33,1,4,0.00054919,0.066957,9507
33,1,4,0.00040393,0.084838,9508
33,1,4,0.00038965,0.090255,9509
33,1,4,0.00051512,0.082208,9510
33,1,4,0.00059526,0.079029,9511
33,1,4,0.0005814,0.058518,9512
33,1,4,0.00058772,0.071989,9513
33,1,4,0.00055871,0.066725,9514
33,1,4,0.0005695,0.051788,9515
33,1,4,0.00043346,0.10196,9516
34,1,4,0.00055138,0.029523,9517
34,1,4,0.00055545,0.031993,9518
34,1,4,0.00053653,0.038576,9519
34,1,4,0.00054666,0.041921,9520
34,1,4,0.00055251,0.035741,9521
34,1,4,0.00052657,0.03243,9522
34,1,4,0.00049869,0.033214,9523
34,1,4,0.0004821,0.035155,9524
34,1,4,0.00047945,0.031543,9525
34,1,4,0.00042578,0.030039,9526
34,1,4,0.0003426,0.031197,9527
34,1,4,0.00024233,0.051713,9528
35,1,4,0.00060884,0.028251,9529
35,1,4,0.00065678,0.036099,9530
35,1,4,0.00067082,0.033068,9531
35,1,4,0.00066819,0.033132,9532
35,1,4,0.00065408,0.032282,9533
35,1,4,0.00063237,0.028014,9534
35,1,4,0.00060399,0.029004,9535
35,1,4,0.00055794,0.024014,9536
35,1,4,0.00052011,0.025377,9537
35,1,4,0.00043844,0.027626,9538
35,1,4,0.0003284,0.029968,9539
35,1,4,0.00022641,0.038128,9540
36,1,4,0.00058551,0.022712,9541
36,1,4,0.00056281,0.033358,9542
36,1,4,0.00046029,0.046157,9543
36,1,4,0.00031367,0.055629,9544
36,1,4,0.00021256,0.05745,9545
36,1,4,0.00029128,0.051453,9546
36,1,4,0.00046153,0.040553,9547
36,1,4,0.00058493,0.023643,9548
36,1,4,0.00067199,0.018104,9549
36,1,4,0.00063904,0.033103,9550
36,1,4,0.00050444,0.050962,9551
36,1,4,0.00032524,0.062049,9552
37,1,4,0.0019377,0.14608,9553
37,1,4,0.0017459,0.15769,9554
37,1,4,0.001488,0.14625,9555
37,1,4,0.0015916,0.13423,9556
37,1,4,0.0019737,0.11055,9557
37,1,4,0.0022886,0.11945,9558
37,1,4,0.0027109,0.11624,9559
37,1,4,0.0031556,0.11039,9560
37,1,4,0.0032164,0.11719,9561
37,1,4,0.002759,0.16006,9562
37,1,4,0.0020592,0.19256,9563
37,1,4,0.0012621,0.23097,9564
38,1,4,0.00073029,0.050063,9565
38,1,4,0.00066326,0.056468,9566
38,1,4,0.00063196,0.054213,9567
38,1,4,0.00060469,0.045144,9568
38,1,4,0.00057533,0.038612,9569
38,1,4,0.00061665,0.043522,9570
38,1,4,0.00060996,0.040116,9571
38,1,4,0.00058478,0.048565,9572
38,1,4,0.00060606,0.046348,9573
38,1,4,0.00062535,0.032967,9574
38,1,4,0.00053911,0.050089,9575
38,1,4,0.00034213,0.06902,9576
39,1,4,0.00052533,0.041131,9577
39,1,4,0.00044993,0.054901,9578
39,1,4,0.0003919,0.052676,9579
39,1,4,0.00040443,0.04003,9580
39,1,4,0.00043219,0.03528,9581
39,1,4,0.0004394,0.03809,9582
39,1,4,0.00045388,0.045705,9583
39,1,4,0.00042841,0.04421,9584
39,1,4,0.00045338,0.034103,9585
39,1,4,0.00048117,0.028517,9586
39,1,4,0.00041257,0.039804,9587
39,1,4,0.00027745,0.061334,9588
40,1,4,0.0010022,0.057172,9589
40,1,4,0.00097717,0.070398,9590
40,1,4,0.00089393,0.072866,9591
40,1,4,0.00086729,0.061433,9592
40,1,4,0.0009027,0.060371,9593
40,1,4,0.00094922,0.062462,9594
40,1,4,0.00098189,0.060637,9595
40,1,4,0.0010275,0.057855,9596
40,1,4,0.0010871,0.048355,9597
40,1,4,0.00098923,0.05611,9598
40,1,4,0.00078658,0.074419,9599
40,1,4,0.00049974,0.10204,9600
41,1,4,0.0081419,0.3186,9601
41,1,4,0.0080398,0.27641,9602
41,1,4,0.0077923,0.25972,9603
41,1,4,0.009297,0.30857,9604
41,1,4,0.010178,0.28209,9605
41,1,4,0.010497,0.32028,9606
41,1,4,0.011114,0.27852,9607
41,1,4,0.010239,0.23036,9608
41,1,4,0.0074917,0.26848,9609
41,1,4,0.0049519,0.2615,9610
41,1,4,0.0029769,0.23603,9611
41,1,4,0.0017556,0.31665,9612
42,1,4,0.0054245,0.43246,9613
42,1,4,0.0053302,0.32646,9614
42,1,4,0.0048105,0.28651,9615
42,1,4,0.0049296,0.33392,9616
42,1,4,0.0051503,0.32027,9617
42,1,4,0.0054756,0.36581,9618
42,1,4,0.0079352,0.31259,9619
42,1,4,0.01059,0.39156,9620
42,1,4,0.0096561,0.2754,9621
42,1,4,0.0060503,0.25819,9622
42,1,4,0.0034392,0.26342,9623
42,1,4,0.0019316,0.35907,9624
43,1,4,0.0011084,0.074939,9625
43,1,4,0.0011221,0.10011,9626
43,1,4,0.0010767,0.11095,9627
43,1,4,0.0010253,0.10814,9628
43,1,4,0.001001,0.083573,9629
43,1,4,0.000954,0.081606,9630
43,1,4,0.00092316,0.08757,9631
43,1,4,0.00090687,0.071789,9632
43,1,4,0.00098337,0.056475,9633
43,1,4,0.00098907,0.061689,9634
43,1,4,0.00082049,0.084791,9635
43,1,4,0.00052529,0.1134,9636
44,1,4,0.0014432,0.11324,9637
44,1,4,0.0015581,0.12866,9638
44,1,4,0.0015811,0.11055,9639
44,1,4,0.0015564,0.10324,9640
44,1,4,0.0015106,0.10862,9641
44,1,4,0.0014317,0.098707,9642
44,1,4,0.0013496,0.082052,9643
44,1,4,0.0012525,0.096518,9644
44,1,4,0.0012049,0.089263,9645
44,1,4,0.0011402,0.082019,9646
44,1,4,0.00097625,0.092337,9647
44,1,4,0.00066199,0.14595,9648
45,1,4,0.0022768,0.12399,9649
45,1,4,0.0022136,0.1449,9650
45,1,4,0.0020322,0.15216,9651
45,1,4,0.0018829,0.15566,9652
45,1,4,0.0016745,0.14601,9653
45,1,4,0.0015457,0.1555,9654
45,1,4,0.0019349,0.15483,9655
45,1,4,0.0024294,0.12561,9656
45,1,4,0.0027343,0.082836,9657
45,1,4,0.0025921,0.14062,9658
45,1,4,0.0019658,0.18992,9659
45,1,4,0.0012299,0.23131,9660
46,1,4,0.0024683,0.2044,9661
46,1,4,0.0025146,0.2229,9662
46,1,4,0.0023354,0.20873,9663
46,1,4,0.0020968,0.20267,9664
46,1,4,0.001946,0.19058,9665
46,1,4,0.0019634,0.18603,9666
46,1,4,0.0022179,0.1261,9667
46,1,4,0.0022253,0.10755,9668
46,1,4,0.0021707,0.11514,9669
46,1,4,0.0018691,0.13407,9670
46,1,4,0.0014122,0.14636,9671
46,1,4,0.00094373,0.22449,9672
47,1,4,0.0023813,0.116,9673
47,1,4,0.0024402,0.13342,9674
47,1,4,0.0022831,0.12822,9675
47,1,4,0.0020007,0.13032,9676
47,1,4,0.001693,0.13402,9677
47,1,4,0.0016928,0.12931,9678
47,1,4,0.001793,0.10483,9679
47,1,4,0.0017651,0.097696,9680
47,1,4,0.0018512,0.09474,9681
47,1,4,0.001709,0.10089,9682
47,1,4,0.0013771,0.13029,9683
47,1,4,0.00089263,0.16556,9684
48,1,4,0.0028192,0.11169,9685
48,1,4,0.0026621,0.1637,9686
48,1,4,0.0020914,0.20495,9687
48,1,4,0.0014889,0.21697,9688
48,1,4,0.0011977,0.20383,9689
48,1,4,0.0016507,0.20167,9690
48,1,4,0.0020218,0.16538,9691
48,1,4,0.0024009,0.10687,9692
48,1,4,0.0026518,0.10616,9693
48,1,4,0.0025776,0.17272,9694
48,1,4,0.0019858,0.19795,9695
48,1,4,0.0012367,0.24098,9696
49,1,4,0.0013111,0.13259,9697
49,1,4,0.0011544,0.19081,9698
49,1,4,0.00089049,0.20624,9699
49,1,4,0.00078135,0.14453,9700
49,1,4,0.00095706,0.11344,9701
49,1,4,0.0010388,0.13838,9702
49,1,4,0.00097301,0.18197,9703
49,1,4,0.0010857,0.15531,9704
49,1,4,0.0012438,0.12857,9705
49,1,4,0.0011946,0.087113,9706
49,1,4,0.0011879,0.097823,9707
49,1,4,0.000879,0.22151,9708
50,1,4,0.00093181,0.075361,9709
50,1,4,0.00087779,0.089865,9710
50,1,4,0.00080724,0.080256,9711
50,1,4,0.00092341,0.060492,9712
50,1,4,0.00096299,0.065877,9713
50,1,4,0.00084677,0.075943,9714
50,1,4,0.00064991,0.078133,9715
50,1,4,0.0006081,0.061552,9716
50,1,4,0.00067613,0.072374,9717
50,1,4,0.00074193,0.059234,9718
50,1,4,0.00069978,0.068698,9719
50,1,4,0.00050497,0.11655,9720
51,1,4,0.00092274,0.055153,9721
51,1,4,0.00098154,0.067107,9722
51,1,4,0.00095174,0.067255,9723
51,1,4,0.00091596,0.062926,9724
51,1,4,0.00089008,0.063325,9725
51,1,4,0.0008591,0.054405,9726
51,1,4,0.00079083,0.070623,9727
51,1,4,0.00078747,0.066797,9728
51,1,4,0.00083964,0.049964,9729
51,1,4,0.00077822,0.055687,9730
51,1,4,0.00061523,0.057805,9731
51,1,4,0.00037782,0.070371,9732
52,1,4,0.0017295,0.11615,9733
52,1,4,0.0014682,0.14389,9734
52,1,4,0.0011203,0.15029,9735
52,1,4,0.0010196,0.14858,9736
52,1,4,0.0011697,0.1621,9737
52,1,4,0.0013142,0.13561,9738
52,1,4,0.0015904,0.10517,9739
52,1,4,0.0016643,0.091061,9740
52,1,4,0.0018578,0.099399,9741
52,1,4,0.0017259,0.10442,9742
52,1,4,0.0014335,0.138,9743
52,1,4,0.00092865,0.19203,9744
53,1,4,0.0017727,0.143,9745
53,1,4,0.0016216,0.16381,9746
53,1,4,0.0013403,0.14909,9747
53,1,4,0.001114,0.15972,9748
53,1,4,0.0012323,0.17025,9749
53,1,4,0.0011413,0.14025,9750
53,1,4,0.0014846,0.15791,9751
53,1,4,0.0016844,0.14577,9752
53,1,4,0.0017885,0.14053,9753
53,1,4,0.0017204,0.13783,9754
53,1,4,0.0013897,0.13562,9755
53,1,4,0.00088846,0.18673,9756
54,1,4,0.0022984,0.15588,9757
54,1,4,0.0022907,0.19687,9758
54,1,4,0.0021313,0.20187,9759
54,1,4,0.0018352,0.17702,9760
54,1,4,0.0014355,0.1991,9761
54,1,4,0.0015213,0.20074,9762
54,1,4,0.0016101,0.15887,9763
54,1,4,0.0019201,0.10932,9764
54,1,4,0.0024704,0.10752,9765
54,1,4,0.0027526,0.13508,9766
54,1,4,0.0022529,0.22564,9767
54,1,4,0.0013487,0.27028,9768
55,1,4,0.0009253,0.097478,9769
55,1,4,0.00091106,0.1034,9770
55,1,4,0.0007995,0.12926,9771
55,1,4,0.00078972,0.1161,9772
55,1,4,0.00080172,0.0837,9773
55,1,4,0.00075229,0.090183,9774
55,1,4,0.00073288,0.092322,9775
55,1,4,0.00083921,0.097733,9776
55,1,4,0.00093431,0.094329,9777
55,1,4,0.0009299,0.062964,9778
55,1,4,0.00082926,0.08028,9779
55,1,4,0.00055047,0.12354,9780
56,1,4,0.0017479,0.20432,9781
56,1,4,0.0015248,0.23935,9782
56,1,4,0.0015077,0.25085,9783
56,1,4,0.0014473,0.23023,9784
56,1,4,0.0016493,0.14785,9785
56,1,4,0.0016741,0.18291,9786
56,1,4,0.0016259,0.20233,9787
56,1,4,0.0017431,0.19827,9788
56,1,4,0.0018658,0.19083,9789
56,1,4,0.0017959,0.098855,9790
56,1,4,0.0015415,0.15861,9791
56,1,4,0.0010109,0.24778,9792
57,1,4,0.001555,0.2216,9793
57,1,4,0.0011271,0.25353,9794
57,1,4,0.00090849,0.25862,9795
57,1,4,0.0010096,0.21473,9796
57,1,4,0.0012235,0.23918,9797
57,1,4,0.0012498,0.20668,9798
57,1,4,0.0014458,0.16164,9799
57,1,4,0.0014753,0.21383,9800
57,1,4,0.0018958,0.20788,9801
57,1,4,0.0022215,0.14232,9802
57,1,4,0.0019152,0.22496,9803
57,1,4,0.0013061,0.30215,9804
58,1,4,0.0012466,0.11046,9805
58,1,4,0.0010551,0.12531,9806
58,1,4,0.0006887,0.1304,9807
58,1,4,0.00064852,0.12056,9808
58,1,4,0.00062347,0.1041,9809
58,1,4,0.00079321,0.1015,9810
58,1,4,0.00089533,0.094883,9811
58,1,4,0.0010224,0.080728,9812
58,1,4,0.0013216,0.061033,9813
58,1,4,0.0013582,0.065723,9814
58,1,4,0.0011278,0.11373,9815
58,1,4,0.00072795,0.15743,9816
59,1,4,0.0015128,0.15396,9817
59,1,4,0.0013037,0.16081,9818
59,1,4,0.00094774,0.16957,9819
59,1,4,0.00081851,0.14988,9820
59,1,4,0.00081474,0.1506,9821
59,1,4,0.00087735,0.14799,9822
59,1,4,0.00096928,0.11844,9823
59,1,4,0.0011953,0.12873,9824
59,1,4,0.0015498,0.10074,9825
59,1,4,0.0016812,0.086304,9826
59,1,4,0.0014464,0.14449,9827
59,1,4,0.00093208,0.20386,9828
60,1,4,0.00082453,0.029378,9829
60,1,4,0.00086924,0.035162,9830
60,1,4,0.00085942,0.039607,9831
60,1,4,0.00083702,0.031274,9832
60,1,4,0.00080412,0.028931,9833
60,1,4,0.00076401,0.031882,9834
60,1,4,0.00072413,0.03463,9835
60,1,4,0.00066866,0.038625,9836
60,1,4,0.00062692,0.031867,9837
60,1,4,0.0005209,0.033048,9838
60,1,4,0.00039013,0.035704,9839
60,1,4,0.00024667,0.039542,9840
61,1,4,0.0026184,0.20884,9841
61,1,4,0.0024228,0.22118,9842
61,1,4,0.001928,0.22148,9843
61,1,4,0.001734,0.24569,9844
61,1,4,0.0018971,0.24603,9845
61,1,4,0.0019286,0.21665,9846
61,1,4,0.0021558,0.22531,9847
61,1,4,0.0026029,0.18813,9848
61,1,4,0.0031653,0.15996,9849
61,1,4,0.0029696,0.20889,9850
61,1,4,0.0021929,0.24259,9851
61,1,4,0.0014194,0.28776,9852
62,1,4,0.0066029,0.4432,9853
62,1,4,0.0072862,0.36064,9854
62,1,4,0.0049604,0.30781,9855
62,1,4,0.0033851,0.36512,9856
62,1,4,0.0037465,0.37942,9857
62,1,4,0.0032546,0.34684,9858
62,1,4,0.0042954,0.36442,9859
62,1,4,0.0055472,0.36487,9860
62,1,4,0.0041058,0.28841,9861
62,1,4,0.0030087,0.25479,9862
62,1,4,0.0027664,0.26837,9863
62,1,4,0.0015677,0.36442,9864
63,1,4,0.0010454,0.09393,9865
63,1,4,0.00098276,0.10231,9866
63,1,4,0.00093763,0.1271,9867
63,1,4,0.00092449,0.1503,9868
63,1,4,0.001003,0.1264,9869
63,1,4,0.0010423,0.087598,9870
63,1,4,0.0011359,0.086236,9871
63,1,4,0.0013088,0.072932,9872
63,1,4,0.0014948,0.073112,9873
63,1,4,0.0014758,0.081313,9874
63,1,4,0.0012285,0.11729,9875
63,1,4,0.00080654,0.1592,9876
64,1,4,0.0032728,0.14957,9877
64,1,4,0.0032611,0.14481,9878
64,1,4,0.0029447,0.18069,9879
64,1,4,0.002638,0.19588,9880
64,1,4,0.0027028,0.17541,9881
64,1,4,0.0026721,0.15922,9882
64,1,4,0.002638,0.19699,9883
64,1,4,0.0023833,0.16991,9884
64,1,4,0.0023615,0.14759,9885
64,1,4,0.0021031,0.17223,9886
64,1,4,0.001639,0.1571,9887
64,1,4,0.0010908,0.21912,9888
65,1,4,0.00094128,0.082589,9889
65,1,4,0.0010104,0.096466,9890
65,1,4,0.0010237,0.09486,9891
65,1,4,0.00092185,0.097885,9892
65,1,4,0.00077994,0.096242,9893
65,1,4,0.00076496,0.083348,9894
65,1,4,0.00068357,0.089492,9895
65,1,4,0.0007286,0.086992,9896
65,1,4,0.00085731,0.06722,9897
65,1,4,0.0008398,0.067484,9898
65,1,4,0.00070023,0.077833,9899
65,1,4,0.00045496,0.098915,9900
66,1,4,0.00124,0.093833,9901
66,1,4,0.001269,0.10724,9902
66,1,4,0.0012258,0.10961,9903
66,1,4,0.0011486,0.103,9904
66,1,4,0.0010884,0.091837,9905
66,1,4,0.0010704,0.083238,9906
66,1,4,0.0010443,0.071719,9907
66,1,4,0.00099474,0.06358,9908
66,1,4,0.0010676,0.050046,9909
66,1,4,0.0010672,0.060438,9910
66,1,4,0.00095353,0.091392,9911
66,1,4,0.00060668,0.13479,9912
67,1,4,0.00065011,0.068673,9913
67,1,4,0.00064039,0.058861,9914
67,1,4,0.00062735,0.058119,9915
67,1,4,0.00057322,0.054508,9916
67,1,4,0.0006286,0.052103,9917
67,1,4,0.00075726,0.053225,9918
67,1,4,0.00083107,0.045381,9919
67,1,4,0.00090888,0.04261,9920
67,1,4,0.0010187,0.044798,9921
67,1,4,0.00094767,0.05303,9922
67,1,4,0.00074204,0.0736,9923
67,1,4,0.00045449,0.085862,9924
68,1,4,0.0020749,0.18633,9925
68,1,4,0.0016356,0.26094,9926
68,1,4,0.0013574,0.24149,9927
68,1,4,0.0011882,0.22787,9928
68,1,4,0.0013572,0.18477,9929
68,1,4,0.0017224,0.13741,9930
68,1,4,0.0018963,0.14454,9931
68,1,4,0.0018013,0.16471,9932
68,1,4,0.001621,0.15432,9933
68,1,4,0.0016279,0.11707,9934
68,1,4,0.0016038,0.14531,9935
68,1,4,0.0011279,0.26223,9936
69,1,4,0.0041854,0.21271,9937
69,1,4,0.0044565,0.21071,9938
69,1,4,0.0043567,0.20649,9939
69,1,4,0.0042014,0.19059,9940
69,1,4,0.0040829,0.15726,9941
69,1,4,0.0038901,0.18137,9942
69,1,4,0.0043908,0.17791,9943
69,1,4,0.0040526,0.18118,9944
69,1,4,0.003189,0.16868,9945
69,1,4,0.0027256,0.16528,9946
69,1,4,0.0020239,0.20205,9947
69,1,4,0.0013039,0.23576,9948
70,1,4,0.00058113,0.023338,9949
70,1,4,0.00058363,0.030169,9950
70,1,4,0.00055225,0.031922,9951
70,1,4,0.00050637,0.030594,9952
70,1,4,0.00045103,0.030544,9953
70,1,4,0.00040764,0.026436,9954
70,1,4,0.00036973,0.026532,9955
70,1,4,0.00036848,0.022757,9956
70,1,4,0.00037759,0.019775,9957
70,1,4,0.00033819,0.022674,9958
70,1,4,0.00027374,0.027222,9959
70,1,4,0.00018338,0.034385,9960
71,1,4,0.00085126,0.03805,9961
71,1,4,0.00088856,0.052858,9962
71,1,4,0.00089794,0.051488,9963
71,1,4,0.00089558,0.042795,9964
71,1,4,0.00085054,0.043302,9965
71,1,4,0.00077741,0.043092,9966
71,1,4,0.00073384,0.043945,9967
71,1,4,0.00066996,0.042283,9968
71,1,4,0.00070988,0.03453,9969
71,1,4,0.0006586,0.035948,9970
71,1,4,0.00051892,0.050033,9971
71,1,4,0.00034335,0.059803,9972
72,1,4,0.00067313,0.06045,9973
72,1,4,0.00070392,0.063234,9974
72,1,4,0.00065154,0.05681,9975
72,1,4,0.00052531,0.07055,9976
72,1,4,0.00047569,0.057886,9977
72,1,4,0.000537,0.062937,9978
72,1,4,0.00055685,0.067851,9979
72,1,4,0.00070186,0.042804,9980
72,1,4,0.00085838,0.039528,9981
72,1,4,0.00078572,0.061908,9982
72,1,4,0.00060973,0.068001,9983
72,1,4,0.00040063,0.083324,9984
73,1,4,0.0011329,0.096597,9985
73,1,4,0.00096435,0.11678,9986
73,1,4,0.00075614,0.090076,9987
73,1,4,0.00084383,0.074798,9988
73,1,4,0.0009109,0.067403,9989
73,1,4,0.00094279,0.081643,9990
73,1,4,0.00095019,0.071693,9991
73,1,4,0.00083363,0.090017,9992
73,1,4,0.00070724,0.091552,9993
73,1,4,0.00075944,0.059965,9994
73,1,4,0.00075931,0.065483,9995
73,1,4,0.00051726,0.12245,9996
74,1,4,0.00074763,0.0825,9997
74,1,4,0.00072985,0.088035,9998
74,1,4,0.00062543,0.07077,9999
74,1,4,0.00064489,0.058157,10000
74,1,4,0.00073819,0.060843,10001
74,1,4,0.00071686,0.070365,10002
74,1,4,0.00065512,0.077717,10003
74,1,4,0.00070444,0.06061,10004
74,1,4,0.00075985,0.040023,10005
74,1,4,0.00072542,0.041917,10006
74,1,4,0.00065425,0.064677,10007
74,1,4,0.00043561,0.098919,10008
75,1,4,0.00075831,0.050801,10009
75,1,4,0.00072188,0.058206,10010
75,1,4,0.00063488,0.063864,10011
75,1,4,0.00052053,0.071244,10012
75,1,4,0.00055076,0.067927,10013
75,1,4,0.00060078,0.055059,10014
75,1,4,0.00072847,0.041501,10015
75,1,4,0.00088827,0.028585,10016
75,1,4,0.0010225,0.033584,10017
75,1,4,0.0009652,0.051873,10018
75,1,4,0.00076297,0.075864,10019
75,1,4,0.00046417,0.092039,10020
76,1,4,0.00071698,0.097452,10021
76,1,4,0.00077203,0.098397,10022
76,1,4,0.00074451,0.081951,10023
76,1,4,0.00070281,0.067058,10024
76,1,4,0.0006609,0.0775,10025
76,1,4,0.00062731,0.074618,10026
76,1,4,0.00058658,0.070864,10027
76,1,4,0.00060752,0.060144,10028
76,1,4,0.00058262,0.070027,10029
76,1,4,0.00053387,0.079126,10030
76,1,4,0.00045785,0.051618,10031
76,1,4,0.0003457,0.079922,10032
77,1,4,0.00030428,0.03466,10033
77,1,4,0.00031581,0.02944,10034
77,1,4,0.00030685,0.034673,10035
77,1,4,0.00027033,0.048477,10036
77,1,4,0.00024125,0.04424,10037
77,1,4,0.00024552,0.032688,10038
77,1,4,0.00026292,0.027588,10039
77,1,4,0.00031112,0.03347,10040
77,1,4,0.00033367,0.03248,10041
77,1,4,0.00033079,0.027345,10042
77,1,4,0.00026483,0.030406,10043
77,1,4,0.00018493,0.044461,10044
78,1,4,0.00026644,0.025529,10045
78,1,4,0.00026659,0.023243,10046
78,1,4,0.00027406,0.023488,10047
78,1,4,0.00025935,0.025671,10048
78,1,4,0.00023628,0.029093,10049
78,1,4,0.00021731,0.021524,10050
78,1,4,0.00021648,0.019892,10051
78,1,4,0.0002458,0.016865,10052
78,1,4,0.00028905,0.017678,10053
78,1,4,0.00028154,0.018215,10054
78,1,4,0.00022285,0.02371,10055
78,1,4,0.00015187,0.032135,10056
79,1,4,0.00057949,0.084858,10057
79,1,4,0.00053657,0.079772,10058
79,1,4,0.00051681,0.072409,10059
79,1,4,0.0004858,0.06899,10060
79,1,4,0.00046942,0.071692,10061
79,1,4,0.00045681,0.066052,10062
79,1,4,0.00046778,0.058719,10063
79,1,4,0.00049624,0.081254,10064
79,1,4,0.0004571,0.072406,10065
79,1,4,0.00038094,0.067304,10066
79,1,4,0.00036306,0.044761,10067
79,1,4,0.00031681,0.09152,10068
80,1,4,0.0014892,0.060896,10069
80,1,4,0.0014949,0.07648,10070
80,1,4,0.0013722,0.068791,10071
80,1,4,0.0011922,0.064521,10072
80,1,4,0.001068,0.066254,10073
80,1,4,0.0010974,0.06314,10074
80,1,4,0.0010985,0.06788,10075
80,1,4,0.0010596,0.065986,10076
80,1,4,0.0010513,0.065641,10077
80,1,4,0.00093885,0.055432,10078
80,1,4,0.00073417,0.070553,10079
80,1,4,0.00048878,0.085136,10080
81,1,4,0.001123,0.041169,10081
81,1,4,0.0011538,0.045019,10082
81,1,4,0.0010965,0.041485,10083
81,1,4,0.0010107,0.043979,10084
81,1,4,0.00093076,0.043727,10085
81,1,4,0.00087036,0.048296,10086
81,1,4,0.00086344,0.051945,10087
81,1,4,0.00082717,0.046066,10088
81,1,4,0.00080013,0.036743,10089
81,1,4,0.00069859,0.042035,10090
81,1,4,0.00053654,0.049409,10091
81,1,4,0.00035551,0.058331,10092
82,1,4,0.0012069,0.052603,10093
82,1,4,0.0012245,0.062323,10094
82,1,4,0.0011279,0.06958,10095
82,1,4,0.00099738,0.051282,10096
82,1,4,0.00093354,0.050908,10097
82,1,4,0.00090675,0.044461,10098
82,1,4,0.00088797,0.051068,10099
82,1,4,0.00085264,0.056992,10100
82,1,4,0.00084587,0.045287,10101
82,1,4,0.00075156,0.044933,10102
82,1,4,0.00057961,0.057181,10103
82,1,4,0.00038212,0.067657,10104
83,1,4,0.00094933,0.029383,10105
83,1,4,0.0009469,0.033834,10106
83,1,4,0.00087869,0.041766,10107
83,1,4,0.00084984,0.04228,10108
83,1,4,0.00083539,0.040149,10109
83,1,4,0.00081683,0.046614,10110
83,1,4,0.00080103,0.04533,10111
83,1,4,0.00076906,0.037568,10112
83,1,4,0.00073187,0.037763,10113
83,1,4,0.00060738,0.043497,10114
83,1,4,0.00046474,0.043941,10115
83,1,4,0.0003009,0.053134,10116
84,1,4,0.00098079,0.03076,10117
84,1,4,0.00099615,0.039472,10118
84,1,4,0.00095565,0.041467,10119
84,1,4,0.00093577,0.0448,10120
84,1,4,0.00093464,0.045505,10121
84,1,4,0.00093324,0.052764,10122
84,1,4,0.00094489,0.050632,10123
84,1,4,0.00095192,0.049201,10124
84,1,4,0.00096577,0.047562,10125
84,1,4,0.00086006,0.049107,10126
84,1,4,0.00066372,0.063373,10127
84,1,4,0.00043897,0.072967,10128
85,1,4,0.0010173,0.039452,10129
85,1,4,0.0010412,0.056138,10130
85,1,4,0.0010053,0.053791,10131
85,1,4,0.00096894,0.056652,10132
85,1,4,0.00095921,0.052964,10133
85,1,4,0.0009632,0.052612,10134
85,1,4,0.00097801,0.051453,10135
85,1,4,0.0010183,0.047362,10136
85,1,4,0.0010667,0.045256,10137
85,1,4,0.00097865,0.051404,10138
85,1,4,0.00077141,0.072867,10139
85,1,4,0.00050942,0.088526,10140
86,1,4,0.0016449,0.036477,10141
86,1,4,0.0017222,0.04872,10142
86,1,4,0.0017023,0.05407,10143
86,1,4,0.0016541,0.048697,10144
86,1,4,0.0015721,0.051558,10145
86,1,4,0.0014526,0.060014,10146
86,1,4,0.0013765,0.063781,10147
86,1,4,0.0012904,0.063106,10148
86,1,4,0.0012177,0.061248,10149
86,1,4,0.0010291,0.066214,10150
86,1,4,0.00078647,0.06943,10151
86,1,4,0.00052423,0.080812,10152
87,1,4,0.0019931,0.050916,10153
87,1,4,0.0020931,0.061608,10154
87,1,4,0.0020747,0.059799,10155
87,1,4,0.0020277,0.05848,10156
87,1,4,0.0019211,0.061118,10157
87,1,4,0.0017554,0.068638,10158
87,1,4,0.0016392,0.078076,10159
87,1,4,0.0015279,0.078458,10160
87,1,4,0.0014397,0.074155,10161
87,1,4,0.0012083,0.079833,10162
87,1,4,0.00092186,0.081391,10163
87,1,4,0.00058795,0.096236,10164
88,1,4,0.00062711,0.061678,10165
